System Code,SKU,Product,HS Code,Bar Code,MRP,Sale Price,Main Category,Brand,Make Up City - North,Liquidation Stock RWL,Tariq Trader Warehouse (PSH),FOC Warehouse - Rawalpindi,Tester Warehouse - Rawalpindi,Damage & Expire Warehouse - Rawalpindi,Commercial/Fresh Stock,Stock In Transit,Total,Status
13428,5249,Rimmel Lasting Finish Powder Foundation 008 Soft beez Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,25,0,25,Ongoing
13837,5254,RIM Lasting Provo 210 Pink case Emer Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,8,0,8,Ongoing
13838,5255,RIM Lasting Provo 220 Come Up Roses Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,2,0,2,Ongoing
13839,5256,RIM Lasting Provo 310 Pouting Pink Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,Ongoing
13840,5257,RIM Lasting Provo 400 Grin Bare IT Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,8,0,8,Ongoing
13843,5260,RIM Lasting Provo 570 No Wine Ing Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,Ongoing
13844,5261,RIM Lasting Provo 730 Make A Mauve Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,2,0,2,Ongoing
13845,5262,RIM Lasting Provo 740 Caught Red Lip Tester,0,0.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,Ongoing
19621,5283,RIM K F LIQFND FAIRPORCELAIN 001 15ML Testers,0,3616304530463.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,
19622,5284,RIM K F LIQFND SOFT BEIGE 200 15ML Testers,0,3616304530470.00,0,0,Tester,Rimmel,0,0,0,0,0,0,20,0,20,
19623,5285,RIM K F LIQFND GOLDEN IVORY 082 15ML Testers,0,3616304530487.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,
19624,5286,RIM K F LIQFND TRUE IVORY 103 15ML Testers,0,3616304530500.00,0,0,Tester,Rimmel,0,0,0,0,0,0,19,0,19,
19677,5289,RIM LASTING FINISH LPK O58 Drop Of Sherry Tester,0,3614224217808.00,0,0,Tester,Rimmel,0,0,0,0,0,0,2,0,2,
19678,5288,RIM LASTING FINISH LPK 170 Alarm Tester,0,3607345381190.00,0,0,Tester,Rimmel,0,0,0,0,0,0,8,0,8,
19679,5287,RIM LASTING FINISH LPK 084 Amethyst Shimmer Tester,0,3607345381046.00,0,0,Tester,Rimmel,0,0,0,0,0,0,5,0,5,
19908,5263,Rimmel Kind & Free Foundation 501 Noisette Tester,0,3616304530524.00,0,0,Tester,Rimmel,0,0,0,0,0,0,10,0,10,
20046,5291,RMl - Lasting Finish Hyaluronic Acid long-lasting 160 Vanilla Tester,0,3616304825811.00,0,0,Tester,Rimmel,0,0,0,0,0,0,2,0,2,
20049,5294,RML - Lasting Finish Hyaluronic Acid long-lasting 170 Wheat Tester,0,3616304824951.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
20050,5295,RML - Lasting Finish Hyaluronic Acid long-lasting 200 Soft Beige Tester,0,3616304825828.00,0,0,Tester,Rimmel,0,0,0,0,0,0,5,0,5,
20324,5298,RML - Lasting Finish Hyaluronic Acid long-lasting 302 Warm Olive Tester,0,3616304824999.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
20325,5299,RML - Lasting Finish Hyaluronic Acid long-lasting 350 Golden Honey Tester,0,3616304825859.00,0,0,Tester,Rimmel,0,0,0,0,0,0,4,0,4,
20326,5300,RML - Lasting Finish 35 Foundation 420 Warm Toffee Tester,0,3616304825903.00,0,0,Tester,Rimmel,0,0,0,0,0,0,5,0,5,
20681,5301,RML - Multi-Tasker Concealer 048-VanillaTester,0,3616305120991.00,0,0,Tester,Rimmel,0,0,0,0,0,0,6,0,6,
20682,5302,RML - Multi-Tasker Concealer 055-Classic Beige Tester,0,3616305121004.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
20685,5305,RML - Lasting Mega Matte liquid lip color 725-Love Bite Tester,0,3616304354625.00,0,0,Tester,Rimmel,0,0,0,0,0,0,7,0,7,
20972,5311,RML - Lasting Finish Hyaluronic Acid long-lasting 300 Sand Tester,0,3616304825835.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
20974,5313,RML - Lasting Finish Lipstick - 380 Plum Pillow Tester,0,3616305133595.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,
20976,5315,RML - Lasting Mega Matte Liquid Lipstick - 700 Be My Baby Tester,0,3616304354502.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
20977,5316,RML - Lasting Mega Matte Liquid Lipstick - 900 Ravishing Rose Tester,0,3616304354601.00,0,0,Tester,Rimmel,0,0,0,0,0,0,6,0,6,
20978,5317,"RML - Clear Natural Bronzer, 004 Sundown Tester",0,3616301173366.00,0,0,Tester,Rimmel,0,0,0,0,0,0,2,0,2,
20980,5319,RML - Lasting Finish Bullets Satin Lipstick - 320 Silky Beige Tester,0,3616305133588.00,0,0,Tester,Rimmel,0,0,0,0,0,0,11,0,11,
21212,5384,RML - Thrill Seeker Lip Latex 150 - Magnetic Tester,0,3616305500274.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,
21213,5385,RML - Thrill Seeker Lip Latex 200 - So Peachy Tester,0,3616305500281.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
21214,5386,RML - Thrill Seeker Lip Latex 400 - Rimmel Red Tester,0,3616305500342.00,0,0,Tester,Rimmel,0,0,0,0,0,0,15,0,15,
21215,5387,RML - Thrill Seeker Lip Latex 250 - Honey Bun Tester,0,3616305500328.00,0,0,Tester,Rimmel,0,0,0,0,0,0,3,0,3,
21216,5388,RML - Thrill Seeker Lip Latex 300 - Main Character Tester,0,3616305500335.00,0,0,Tester,Rimmel,0,0,0,0,0,0,8,0,8,
21217,5389,RML - Thrill Seeker Lip Latex 350 - Spicy Tester,0,3616305500304.00,0,0,Tester,Rimmel,0,0,0,0,0,0,2,0,2,
21218,5390,RML - Thrill Seeker Lip Latex 450 - Majesty Tester,0,3616305500311.00,0,0,Tester,Rimmel,0,0,0,0,0,0,1,0,1,
5169,1201,Kate LIPSTICK - My real pink 034-005,3304.1,3607345696003.00,1610,1095,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,Ongoing
5170,1202,Kate LIPSTICK - Tender mauve 034-008,3304.1,3607345696034.00,1610,1095,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,Ongoing
5173,1205,Kate LIPSTICK - Kate Lipstick - Rouge pure couture 034-030,3304.1,3607342673960.00,1450,986,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5175,1207,Kate Lipstick - Rossetto Rouge A Levers 034-034,3304.1,3614220338774.00,1450,986,Commercial,Rimmel,3,0,0,0,0,1,0,0,4,PSL
5176,1208,Kate Lipstick - Rossetto Rouge A Levers 034-035,3304.1,3614220338781.00,1450,986,Commercial,Rimmel,4,0,0,0,0,2,0,0,6,PSL
5177,1209,Kate Lipstick - Red 034-037,3304.1,3614220338804.00,1450,986,Commercial,Rimmel,1,0,0,0,0,0,0,0,1,PSL
5178,1210,Kate Lipstick - Beige 034-038,3304.1,3614220338811.00,1450,986,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5179,1211,Kate Lipstick - Nude 034-043,3304.1,3614221093092.00,1450,986,Commercial,Rimmel,0,2,0,0,0,2,0,0,4,PSL
5180,1212,Kate Lipstick - Nude 034-045,3304.1,3614221093115.00,1450,986,Commercial,Rimmel,0,1,0,0,0,3,1,0,5,PSL
5182,1214,Kate Lipstick - 034-051,3304.1,3614222750185.00,1450,986,Commercial,Rimmel,0,2,0,0,0,2,1,0,5,PSL
5183,1215,Kate Lipstick - 034-053,3304.1,3614222750208.00,1450,986,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,PSL
5185,1217,Kate Lipstick - 034-056,3304.1,3614222750239.00,1450,986,Commercial,Rimmel,0,1,0,0,0,2,1,0,4,PSL
5186,1218,Kate Matte 101- Pink Rose 034-101,3304.1,3607342551701.00,1930,1312,Commercial,Rimmel,0,3,0,0,0,9,0,0,12,PSL
5187,1219,Kate Matte 103- Pink Rose 034-103,3304.1,3607342551725.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5188,1220,Kate Matte 105- Mauve Rose 034-105,3304.1,3607342551749.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5189,1221,Kate Matte 107 - 034-107,3304.1,3607342551763.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,PSL
5191,1223,Kate Matte 112- 034-112,3304.1,3614222192305.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5192,1224,Kate Matte 114- 034-114,3304.1,3614222192312.00,1930,1312,Commercial,Rimmel,3,1,0,0,0,11,1,0,16,PSL
5193,1225,Kate Matte 115- 034-115,3304.1,3614222192329.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5194,1226,Kate Matte 116- 034-116,3304.1,3614222192336.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5195,1227,Kate Matte 117- 034-117,3304.1,3614222192343.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5196,1228,KATE RG LIP BALM 034-150,3304.1,3614220781150.00,1660,1129,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5197,1229,NEW MOISTURE RENEW LIPSTICK - Mois. R Oxford Street Fuchsia 034-130,3304.1,3607349610197.00,1660,1129,Commercial,Rimmel,0,1,1,0,0,0,0,0,2,PSL
5200,1232,NEW MOISTURE RENEW LIPSTICK - Mois. R Dark Night Waterl-oops 034-380,3304.1,3607349610326.00,1660,1129,Commercial,Rimmel,4,7,0,0,0,8,0,0,19,PSL
5201,1233,NEW MOISTURE RENEW LIPSTICK - Mois. R Diva Red 034-500,3304.1,3607349610340.00,1660,1129,Commercial,Rimmel,1,0,0,0,0,4,0,0,5,PSL
5203,1235,ONLY ONE LIPSTICK pink a pinch 034-110,3304.1,3614221187340.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,PSL
5205,1237,ONLY ONE LIPSTICK its a keeper 034-200,3304.1,3614221187364.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,6,1,0,7,PSL
5206,1238,ONLY ONE LIPSTICK best of the best 034-510,3304.1,3614221187395.00,2090,1421,Commercial,Rimmel,0,2,0,0,0,9,0,0,11,PSL
5208,1240,ONLY ONE LIPSTICK cheeky coral 034-610,3304.1,3614221187418.00,2090,1421,Commercial,Rimmel,0,1,0,0,0,8,0,0,9,PSL
5209,1241,ONLY ONE LIPSTICK call me creazy 034-620,3304.1,3614221187425.00,2090,1421,Commercial,Rimmel,0,4,0,0,0,3,0,0,7,PSL
5211,1243,ONLY ONE LIPSTICK one of a kind 034-810,3304.1,3614221187463.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,PSL
5212,1244,ONLY ONE LIPSTICK oh so wicked 034-820,3304.1,3614221187470.00,2090,1421,Commercial,Rimmel,3,2,0,0,0,6,0,0,11,PSL
5213,1245,Only One Matte Lipstick - Leader Of The Pink 347-110,3304.1,3614222748007.00,2090,1421,Commercial,Rimmel,3,2,0,0,0,2,0,0,7,PSL
5214,1246,Only One Matte Lipstick - Call The Shots 347-120,3304.1,3614222748014.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5215,1247,Only One Matte Lipstick - Salute 347-200,3304.1,3614222748021.00,2090,1421,Commercial,Rimmel,0,3,0,0,0,1,1,0,5,PSL
5216,1248,Only One Matte Lipstick - Take The Stage 347-500,3304.1,3614222748038.00,2090,1421,Commercial,Rimmel,1,0,0,0,0,0,0,0,1,PSL
5217,1249,Only One Matte Lipstick - Keep It Coral 347-600,3304.1,3614222748045.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5218,1250,Only One Matte Lipstick - High Flyer 347-610,3304.1,3614222748052.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,0,17,0,17,PSL
5220,1252,Only One Matte Lipstick - Look Who s Talking 347-750,3304.1,3614222748076.00,2090,1421,Commercial,Rimmel,0,2,0,0,0,1,0,0,3,PSL
5221,1253,Only One Matte Lipstick - Run The Show 347-800,3304.1,3614222748083.00,2090,1421,Commercial,Rimmel,6,2,0,0,0,0,1,0,9,PSL
5222,1254,Only One Matte Lipstick - The Matte Fator 347-810,3304.1,3614222748090.00,2090,1421,Commercial,Rimmel,0,2,0,0,0,0,0,0,2,PSL
5224,1256,Provocalips - 200 I ll call you,3304.1,3607344546668.00,2300,1564,Commercial,Rimmel,1,0,0,0,0,1,0,0,2,PSL
5225,1257,Provocalips Little Minx,3304.1,3607344546682.00,2300,1564,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5226,1258,Provocalips Not Guilty 034-410,3304.1,3614221185971.00,2300,1564,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5227,1259,Provocalips Berry Seductive 034-420,3304.1,3614221185988.00,2300,1564,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5228,1260,Provocalips Kiss me you fool,3304.1,3607344546699.00,3100,2108,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,Ongoing
5229,1261,Provocalips Play with fire,3304.1,3607344546705.00,3100,2108,Commercial,Rimmel,4,1,0,0,0,1,0,0,6,Ongoing
5231,1263,EXAGGERATE LIP LINER - Addiction 034-018,3304.1,5012874114061.00,1130,768,Commercial,Rimmel,1,1,0,0,0,19,0,0,21,PSL
5232,1264,EXAGGERATE LIP LINER - Red diva 034-024,3304.1,5012874140923.00,1130,768,Commercial,Rimmel,4,0,0,0,0,6,24,0,34,PSL
5233,1265,EXAGGERATE LIP LINER - Eastend Snob 034-063,3304.1,5012874140930.00,1130,768,Commercial,Rimmel,1,2,0,0,0,2,1,0,6,PSL
5234,1266,EXAGGERATE LIP LINER - Obsess 034-064,3304.1,5012874114122.00,1130,768,Commercial,Rimmel,0,1,0,0,0,6,0,0,7,PSL
5235,1267,EXAGGERATE LIP LINER - You re all mine 034-101,3304.1,3614221183984.00,1130,768,Commercial,Rimmel,5,2,0,0,0,7,1,0,15,PSL
5236,1268,EXAGGERATE LIP LINER - Peachy Beachy 034-102,3304.1,3614221183991.00,1130,768,Commercial,Rimmel,6,2,0,0,0,2,0,0,10,PSL
5237,1269,EXAGGERATE LIP LINER - Exaggerate Lip Liner Pink a Punch 034-103,3304.1,3614221184004.00,1130,768,Commercial,Rimmel,3,0,0,0,0,1,0,0,4,PSL
5238,1270,EXAGGERATE LIP LINER - Exaggerate Lip Liner Call me Crazy 034-104,3304.1,3614221184011.00,1130,768,Commercial,Rimmel,6,3,0,0,0,6,14,0,29,PSL
5239,1271,EXAGGERATE LIP LINER - Under my spell 034-105,3304.1,3614221184028.00,1130,768,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5243,1275,1000 KISSES LIPLINER - Red dynamite 034-021,3304.1,5012874027323.00,810,551,Commercial,Rimmel,1,0,0,0,0,0,0,0,1,PSL
5244,1276,1000 KISSES LIPLINER - Tiramisu 034-050,3304.1,5012874027620.00,810,551,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5247,1279,1000 KISSES LIPLINER - Cherry kiss 034-071,3304.1,5012874027743.00,810,551,Commercial,Rimmel,0,1,0,0,0,0,0,0,1,PSL
5248,1280,1000 KISSES LIPLINER - Bllushing Nude 034-080,3304.1,3614223378944.00,810,551,Commercial,Rimmel,0,1,0,0,0,0,0,0,1,PSL
5250,1282,Oh My Gloss - Lip gloss,3304.1,3614220077666.00,1770,1204,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5254,1286,Oh My Gloss - Lip gloss,3304.1,3614220077741.00,1770,1204,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5256,1288,OH MY GLOSS - COSMIC 034-730,3304.1,3614220077789.00,1770,1204,Commercial,Rimmel,0,2,0,0,0,1,0,0,3,PSL
5257,1289,Oh My Gloss - Lip gloss,3304.1,3614220077796.00,1770,1204,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5258,1290,Special Eyes Eye liner - pencil - Panama 124 034-111,3304.2,5012874026227.00,700,476,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5259,1291,Special Eyes Eye liner - pencil - Azure shimmer 034-121,3304.2,5012874026401.00,700,476,Commercial,Rimmel,0,3,0,0,0,2,0,0,5,PSL
5261,1293,Soft Khol Kajal Eyeliner - pencil - Sable Brown 034-011,3304.2,5012874025381.00,1070,728,Commercial,Rimmel,1,0,0,0,0,0,0,0,1,Ongoing
5262,1294,Soft Khol Kajal Eyeliner - pencil - Jet black 034-061,3304.2,5012874025862.00,1070,728,Commercial,Rimmel,1,0,0,0,0,1,0,0,2,Ongoing
5263,1295,Soft Khol Kajal Eyeliner - pencil - White 034-071,3304.2,5012874026043.00,1070,728,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,Ongoing
5264,1296,Brow This Way Professional Pencil - Dark Brown,3304.2,5012874026708.00,1180,802,Commercial,Rimmel,1,0,0,0,0,1,0,0,2,Ongoing
5265,1297,Brow This Way Professional Pencil - Hazel,3304.2,5012874026760.00,1180,802,Commercial,Rimmel,5,0,0,0,0,0,153,0,158,Ongoing
5266,1298,Brow This Way Professional Pencil - Black Brown,3304.2,5012874026883.00,1180,802,Commercial,Rimmel,1,0,0,0,0,1,0,0,2,Ongoing
5270,1302,SCANDLE EYE KHOL PENCIL - Black Sparkle 034-002,3304.2,3607342350977.00,960,653,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5271,1303,SCANDLE EYE KHOL PENCIL - Nude 034-005,3304.2,3607342351004.00,960,653,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5272,1304,SCANDLE EYE KHOL PENCIL - DEEP BLUE 034-006,3304.2,3607342351011.00,960,653,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,PSL
5273,1305,SCANDLE EYE KHOL PENCIL - PURPLE 034-013,3304.2,3607342351080.00,960,653,Commercial,Rimmel,0,1,0,0,0,2,2,0,5,PSL
5274,1306,Exaggerate Auto Eyeliner - RICH BROWN 034-212,3304.2,3607347887065.00,1290,877,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5275,1307,Exaggerate Auto Eyeliner - IN THE nude 034-213,3304.2,3607347887072.00,1290,877,Commercial,Rimmel,0,0,0,0,0,7,0,0,7,PSL
5276,1308,Exaggerate Auto Eyeliner - Dark blue 034-230,3304.2,3661163879239.00,1180,802,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5277,1309,Exaggerate Auto Eyeliner - Aqua sparkle 034-240,3304.2,3661163879246.00,1290,877,Commercial,Rimmel,4,2,0,0,0,9,0,0,15,PSL
5278,1310,Exaggerate Auto Eyeliner - Turqouice Green 034-250,3304.2,3661163879253.00,1290,877,Commercial,Rimmel,0,1,0,0,0,11,0,0,12,PSL
5279,1311,Exaggerate Auto Eyeliner - Black Noir 034-261,3304.2,5012874128686.00,1290,877,Commercial,Rimmel,0,0,0,0,0,8,0,0,8,PSL
5280,1312,Exaggerate Auto Eyeliner - Black 034-262,3304.2,3607347887089.00,1180,802,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5281,1313,Exaggerate Auto Eyeliner - Earl GR 034-264,3304.2,3607347887102.00,1180,802,Commercial,Rimmel,0,0,0,0,0,8,237,0,245,PSL
5283,1315,Scandaleyes Liner - Scandaleyes Thick&Thin Liner 034-001,3304.2,3607349243814.00,1050,714,Commercial,Rimmel,0,0,0,0,0,14,0,0,14,PSL
5284,1316,Scandaleyes Micro liner,3304.2,3614222758778.00,2040,1387,Commercial,Rimmel,0,0,0,0,0,111,0,0,111,PSL
5285,1317,EXAGG LIQ EYELIN-BLACK,3304.2,5012874101009.00,2350,1598,Commercial,Rimmel,8,0,0,0,0,1,32,0,41,Ongoing
5286,1318,RIM EXAG RG E/L 2.5ml LIQ WP 12IV,3304.2,3607342493032.00,2460,1673,Commercial,Rimmel,1,0,0,0,0,1,0,0,2,Ongoing
5287,1319,Glam Eyes ProfLiquid Eyeliner - Ebony Black 034-001,3304.2,3607344174083.00,2350,1598,Commercial,Rimmel,1,0,0,0,0,1,0,0,2,Ongoing
5288,1320,ScandleEyes Bold Liquid EyeLiner - ScandleEyes Bold Liquid EyeLiner 034-001,3304.2,3614222757788.00,1550,1054,Commercial,Rimmel,3,0,0,0,0,37,0,0,40,PSL
5289,1321,Brow This Way Shake Filling Powder - Blonde 034-001,3304.2,3614223393428.00,1710,1163,Commercial,Rimmel,2,1,0,0,0,1,0,0,4,PSL
5291,1323,Brow This Way Shake Filling Powder - Black 034-004,3304.2,3614223393459.00,1550,1054,Commercial,Rimmel,2,1,0,0,0,0,0,0,3,PSL
5292,1324,Colour precise liner - Colour precise liner- black 034-001,3304.2,3614222074533.00,1870,1272,Commercial,Rimmel,0,0,0,0,0,7,0,0,7,PSL
5293,1325,Colour precise liner - Colour precise liner- white 034-003,3304.2,3614222074557.00,1180,802,Commercial,Rimmel,0,0,0,0,0,5,0,0,5,PSL
5295,1327,Brow this way gel Argon Oil 003 034-003,3304.2,3614223345649.00,1020,694,Commercial,Rimmel,1,0,0,0,0,3,0,0,4,PSL
5296,1328,Brow this way gel with argan oil Clear,3304.2,3614223345656.00,1130,768,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5297,1329,Scandaleyes Water Proof Gel Eye Liner Black 034-001,3304.2,3607342733206.00,2250,1530,Commercial,Rimmel,0,0,0,0,0,14,0,0,14,PSL
5298,1330,Scandaleyes Water Proof Gel Eye Liner Brown 034-002,3304.2,3607342733213.00,2250,1530,Commercial,Rimmel,0,0,0,0,0,37,0,0,37,PSL
5299,1331,Brow this way palette Medium,3304.2,3607344535037.00,3740,2543,Commercial,Rimmel,0,0,0,0,0,7,0,0,7,Ongoing
5300,1332,Brow this way palette - Dark,3304.2,3607344535044.00,3740,2543,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,Ongoing
5303,1335,MAGNIFEYES 2in1 shades KAJAL - Back to Blacks 034-001,3304.2,3614221693391.00,1290,877,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5304,1336,MAGNIFEYES 2in1 shades KAJAL - Kissed by a rose gold 034-002,3304.2,3614221693407.00,1290,877,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5306,1338,MAGNIFEYES 2in1 shades KAJAL - Dark side of blue 034-004,3304.2,3614221693421.00,1290,877,Commercial,Rimmel,0,0,0,0,0,6,0,0,6,PSL
5307,1339,MAGNIFEYES 2in1 shades KAJAL - Magnif Eyes 2in 1 Pink & Purple rain 034-005,3304.2,3614221693438.00,1290,877,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5308,1340,WONDERFULL MASCARA - BLACK,3304.2,3607347887867.00,2460,1673,Commercial,Rimmel,2,1,0,0,0,13,0,0,16,PSL
5309,1341,Wonderfull Waterproof Mascara - Black 034-654,3304.2,3607344574654.00,2460,1673,Commercial,Rimmel,0,0,0,0,0,7,0,0,7,PSL
5310,1342,Scandle Eye Mascara Black 034-444,3304.2,3607342333444.00,2140,1455,Commercial,Rimmel,6,0,0,0,0,8,1,0,15,Ongoing
5311,1343,Scandal Eye Flex Mascara 034-169,3304.2,3607342452169.00,2140,1455,Commercial,Rimmel,7,0,0,0,0,4,206,0,217,Ongoing
5312,1344,Scandal Eye Reloaded Mascara 034-526,3304.2,3614222595526.00,1610,1095,Commercial,Rimmel,0,0,0,0,0,4,0,0,4,PSL
5314,1346,Scandal Eye Reloaded Ebony Mascara 034-892,3304.2,3614223134892.00,1610,1095,Commercial,Rimmel,0,0,0,0,0,1,0,0,1,PSL
5315,1347,Scandaleyes Rocking Curves Mascara 034-789,3304.2,3607342672789.00,1180,802,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5316,1348,Super Curler Mascara 034-104,3304.2,3614221187104.00,2030,1380,Commercial,Rimmel,0,0,0,0,0,27,0,0,27,PSL
5317,1349,Super Curler Mascara - Extra Black 034-272,3304.2,3614221187272.00,2090,1421,Commercial,Rimmel,0,0,0,0,0,35,0,0,35,PSL
5319,1351,Day 2 Night Mascara 034-622,3304.2,3607342207622.00,2680,1822,Commercial,Rimmel,8,1,0,0,0,4,0,0,13,Ongoing
5320,1352,Volume Colorist Mascara 034-442,3304.2,3614221496442.00,2140,1455,Commercial,Rimmel,0,3,0,0,0,3,3,0,9,PSL
5321,1353,EYE MAKE-UP REMOVER 125ML,3304.2,5012874131501.00,1820,1238,Commercial,Rimmel,1,0,0,0,0,3,0,0,4,Ongoing
5322,1354,002 - RIM BTW RG BROW POMAIDE 034-002,3304.2,3614224589998.00,970,660,Commercial,Rimmel,5,3,0,0,0,2,0,0,10,PSL
5331,1363,RIM STAY MATTE PRESS PWD - 001 TRANSPARENT,3304.911,3607345064505.00,1930,1312,Commercial,Rimmel,7,0,0,0,0,1,1,0,9,Ongoing
5332,1364,RIM STAY MATTE PRESS PWD - 002 PINK BLOSSOM,3304.911,3607345064512.00,1930,1312,Commercial,Rimmel,3,2,0,0,0,2,31,0,38,Ongoing
5333,1365,RIM STAY MATTE PRESS PWD - 004 SANDSTORM,3304.911,3607345064536.00,1930,1312,Commercial,Rimmel,0,0,0,0,0,5,458,0,463,Ongoing
5334,1366,RIM STAY MATTE PRESS PWD - 005 SILKY BEIGE,3304.911,3607345064543.00,1930,1312,Commercial,Rimmel,5,0,0,0,0,2,805,0,812,Ongoing
5335,1367,RIM STAY MAT RG PRESSED PWD 16 IV 030-CARAMEL,3304.911,3614222193692.00,1820,1238,Commercial,Rimmel,0,3,0,0,0,4,0,0,7,PSL
5336,1368,STAY MATT PRESSED POWDER - Honey 034-40,3304.911,3614222193708.00,1820,1238,Commercial,Rimmel,0,0,0,0,0,3,0,0,3,PSL
5337,1369,STAY MATT BRONZER - Sun Glow 034-025,3304.999,5012874106677.00,1820,1238,Commercial,Rimmel,0,3,0,0,0,0,0,0,3,PSL
5338,1370,STAY MATT BRONZER - Sun Kissed 034-026,3304.999,5012874137534.00,1820,1238,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5342,1374,Lasting Finished 25H Powder 05 034-005,3304.911,3614220070605.00,2140,1455,Commercial,Rimmel,0,0,0,0,0,2,0,0,2,PSL
5343,1375,LASTING FIN MONO BLUSH WITH BRUSH NEW - Pink rose 034-250,3304.999,3607342558250.00,1660,1129,Commercial,Rimmel,0,12,0,0,0,0,0,0,12,PSL
5345,1377,LASTING FIN MONO BLUSH WITH BRUSH NEW - Coral 034-311,3304.999,3607342558311.00,1660,1129,Commercial,Rimmel,0,3,0,0,0,0,0,0,3,PSL
5349,1381,Hide the Blemish Concealer - Ivory 034-001,3304.919,5012874022441.00,1070,728,Commercial,Rimmel,0,3,0,0,0,1,0,0,4,PSL
5350,1382,Hide the Blemish Concealer - Sand 034-002,3304.919,5012874032945.00,1070,728,Commercial,Rimmel,3,3,0,0,0,0,1,0,7,PSL
5351,1383,Hide the Blemish Concealer - N beige 034-004,3304.919,5012874033065.00,1070,728,Commercial,Rimmel,2,2,0,0,0,0,0,0,4,PSL
5352,1384,Hide the Blemish Concealer - Soft Honey 034-103,3304.919,5012874125456.00,1070,728,Commercial,Rimmel,0,1,0,0,0,0,0,0,1,PSL
